时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2015-12-30,三",3747.65,3752.02,3747.52,3748.34,0.84,0.02,0.12,202056100,2955445000
"2015-12-30,三",3748.26,3749.67,3745.66,3749.23,0.9,0.02,0.107,158248600,2214122000
"2015-12-30,三",3749.14,3749.34,3745.58,3746.84,-2.4,-0.06,0.1,157040400,2420544000
"2015-12-30,三",3747.19,3758.57,3747.16,3758.09,11.26,0.3,0.305,245927800,3693939000
"2015-12-30,三",3757.37,3758.05,3753.81,3755.02,-3.08,-0.08,0.113,188903600,2847795000
"2015-12-30,三",3754.88,3755.76,3751.65,3751.67,-3.34,-0.09,0.11,172888600,2633944000
"2015-12-30,三",3751.98,3757.04,3751.44,3757.04,5.37,0.14,0.149,187820300,2830204000
"2015-12-30,三",3757.05,3759.39,3756.17,3756.25,-0.8,-0.02,0.086,221392200,3381827000
"2015-12-30,三",3756.24,3756.68,3755.17,3755.64,-0.61,-0.02,0.04,217465600,3326613000
"2015-12-30,三",3755.17,3755.73,3749.24,3749.46,-6.18,-0.16,0.173,312577800,4319810000
"2015-12-30,三",3749.32,3752.12,3748.71,3751.56,2.1,0.06,0.091,310126500,4586550000
"2015-12-30,三",3751.93,3758.62,3751.93,3758.38,6.83,0.18,0.178,410898200,5952470000
"2015-12-30,三",3758.77,3765.18,3758.7,3765.18,6.79,0.18,0.172,453917900,6225100000
"2015-12-31,四",3760.9,3763.2,3757.32,3763.2,-1.98,-0.05,0.156,412826700,6232850900
"2015-12-31,四",3763.32,3763.63,3759.73,3760.51,-2.69,-0.07,0.104,271463600,4007940700
"2015-12-31,四",3759.96,3769.42,3759.96,3769.42,8.91,0.24,0.251,300067500,4428668400
"2015-12-31,四",3769.69,3772.49,3769.33,3770.07,0.65,0.02,0.084,329748500,4512552000
"2015-12-31,四",3770.16,3770.85,3764.05,3764.13,-5.93,-0.16,0.18,267517000,3958745000
"2015-12-31,四",3764.01,3765.19,3760.51,3760.51,-3.62,-0.1,0.124,226729900,3365120000
"2015-12-31,四",3760.41,3760.44,3755.77,3760.1,-0.41,-0.01,0.124,232434500,3308151000
"2015-12-31,四",3759.91,3761.24,3759.06,3759.31,-0.79,-0.02,0.058,183082100,2475180000
"2015-12-31,四",3758.98,3761.45,3757.14,3761.45,2.13,0.06,0.115,180025500,2549041000
"2015-12-31,四",3761.75,3763.93,3761.52,3763.17,1.72,0.05,0.064,186878200,2437274000
"2015-12-31,四",3763.44,3767.19,3763.27,3766.1,2.93,0.08,0.104,177102700,2556490000
"2015-12-31,四",3766.33,3766.47,3761.71,3761.87,-4.23,-0.11,0.126,186974900,2765832000
"2015-12-31,四",3761.86,3761.97,3756.21,3756.53,-5.34,-0.14,0.153,184228500,2788593000
"2015-12-31,四",3756.43,3760.09,3755.6,3759.95,3.42,0.09,0.12,159919200,2421002000
"2015-12-31,四",3759.46,3762.47,3759.36,3761.25,1.3,0.03,0.083,142590300,2074185000
"2015-12-31,四",3761.4,3761.47,3758,3760.98,-0.27,-0.01,0.092,165600800,2425258000
"2015-12-31,四",3761.17,3766.44,3760.94,3765.7,4.72,0.13,0.146,167900900,2420700000
"2015-12-31,四",3765.6,3766.34,3762.79,3763.55,-2.15,-0.06,0.094,123947200,1908281000
"2015-12-31,四",3763.31,3763.75,3756.97,3757.07,-6.48,-0.17,0.18,135947100,2111333000
"2015-12-31,四",3756.77,3756.9,3755.48,3756.9,-0.17,0,0.038,144829600,2206462000
"2015-12-31,四",3756.62,3756.62,3745.3,3746.36,-10.53,-0.28,0.301,274209800,3949559000
"2015-12-31,四",3745.95,3750.2,3745.82,3748.98,2.61,0.07,0.117,150088500,2335742000
"2015-12-31,四",3748.79,3750.02,3747.9,3748.17,-0.8,-0.02,0.057,133608100,2015069000
"2015-12-31,四",3746.84,3747.66,3738.89,3739.1,-9.08,-0.24,0.234,209744900,3044104000
"2015-12-31,四",3739.04,3739.94,3735.24,3738.91,-0.18,0,0.126,237744200,3392742000
"2015-12-31,四",3739.51,3744.34,3738.79,3743.58,4.67,0.12,0.149,121000900,1704185000
"2015-12-31,四",3743.19,3744.39,3737.37,3737.37,-6.21,-0.17,0.188,125069200,1806008000
"2015-12-31,四",3737.21,3737.21,3727.46,3729.94,-7.43,-0.2,0.261,280347800,3685022000
"2015-12-31,四",3728.92,3734.37,3728.92,3733.02,3.08,0.08,0.146,159647100,2171204000
"2015-12-31,四",3732.81,3739.64,3732.74,3739.64,6.62,0.18,0.185,136804100,1996244000
"2015-12-31,四",3738.97,3739.77,3737.69,3737.69,-1.96,-0.05,0.056,125755900,1954418000
"2015-12-31,四",3738.05,3747.43,3736.93,3747.43,9.75,0.26,0.281,144124800,2215295000
"2015-12-31,四",3747.49,3748.46,3745.88,3747.27,-0.16,0,0.069,138808100,2094580000
"2015-12-31,四",3747.49,3748.04,3741.51,3741.51,-5.76,-0.15,0.174,128540300,1809221000
"2015-12-31,四",3741.38,3747.41,3740.83,3747.41,5.9,0.16,0.176,131742400,1736079000
"2015-12-31,四",3747.38,3755.4,3747.04,3755.37,7.96,0.21,0.223,191956000,2306930000
"2015-12-31,四",3755.13,3756.15,3752.07,3754,-1.37,-0.04,0.109,144185400,2113321000
"2015-12-31,四",3754.05,3755.31,3750.9,3750.9,-3.1,-0.08,0.117,153687300,2245027000
"2015-12-31,四",3751,3751,3747.45,3747.45,-3.45,-0.09,0.095,183772100,2698628000
"2015-12-31,四",3746.91,3751.16,3745.2,3750.97,3.52,0.09,0.159,204249300,2748400000
"2015-12-31,四",3751.49,3753.89,3751.36,3753.75,2.78,0.07,0.067,172770600,2307514000
"2015-12-31,四",3753.49,3756.55,3752.92,3756.44,2.69,0.07,0.097,177295000,2425478000
"2015-12-31,四",3756.35,3761.42,3756.35,3760.74,4.3,0.11,0.135,258294500,3693254000
"2015-12-31,四",3760.43,3760.56,3752.71,3753,-7.74,-0.21,0.209,229267500,3159378000
"2015-12-31,四",3753.05,3753.05,3737.49,3737.52,-15.48,-0.41,0.415,339758400,4561275000
"2015-12-31,四",3737.31,3739.48,3734.28,3739.48,1.97,0.05,0.139,348030100,4726203000
"2015-12-31,四",3739.43,3740.57,3732.72,3732.73,-6.75,-0.18,0.21,523399600,7312961000
"2015-12-31,四",3732.22,3732.3,3730.08,3731,-1.73,-0.05,0.059,583639000,7882190000
"2016-01-04,一",3725.86,3726.08,3718.6,3724.62,-6.39,-0.17,0.201,518508500,7536072900
"2016-01-04,一",3724.9,3724.9,3698.91,3698.91,-25.71,-0.69,0.698,428015500,6128528100
"2016-01-04,一",3698.8,3701.54,3697.1,3697.93,-0.98,-0.03,0.12,402669700,5603479000
"2016-01-04,一",3697.26,3697.31,3671.91,3672.03,-25.9,-0.7,0.687,548420600,7645436000
"2016-01-04,一",3671.58,3680.25,3670.78,3679.56,7.53,0.21,0.258,426836600,5558855000
"2016-01-04,一",3678.63,3678.86,3673.74,3675.01,-4.55,-0.12,0.139,386458600,5114813000
"2016-01-04,一",3675.18,3675.18,3646.35,3646.35,-28.66,-0.78,0.784,507318500,6705917000
"2016-01-04,一",3645.26,3645.26,3610.59,3610.59,-35.76,-0.98,0.951,796174600,9755885000
"2016-01-04,一",3610.5,3610.5,3579.27,3579.39,-31.2,-0.86,0.865,843544700,10143716000
"2016-01-04,一",3579.1,3614.19,3578.01,3613.99,34.6,0.97,1.01,595720900,7323603000
"2016-01-04,一",3613.65,3613.86,3601.78,3606.15,-7.84,-0.22,0.334,395656400,5090307000
"2016-01-04,一",3606.45,3613.08,3606.38,3606.38,0.23,0.01,0.186,304372200,4080231000
"2016-01-04,一",3605.89,3610.68,3602.25,3610.68,4.3,0.12,0.234,243879100,3045499000
"2016-01-04,一",3611.01,3619.8,3611.01,3618.02,7.34,0.2,0.243,260204900,3406442000
"2016-01-04,一",3617.78,3617.78,3611.33,3611.33,-6.69,-0.18,0.178,209706300,2747517000
"2016-01-04,一",3611.51,3611.88,3600.43,3600.43,-10.9,-0.3,0.317,245528500,3150710000
"2016-01-04,一",3600.69,3602.71,3598.44,3602.71,2.28,0.06,0.119,203623500,2665483000
"2016-01-04,一",3603.26,3611.53,3603.08,3609.32,6.6,0.18,0.235,185582500,2472020000
"2016-01-04,一",3609.8,3609.8,3603.57,3603.6,-5.71,-0.16,0.172,177687000,2237870000
"2016-01-04,一",3604.26,3604.46,3587.16,3587.16,-16.45,-0.46,0.48,315989900,3724974000
"2016-01-04,一",3586.59,3586.59,3579.04,3580.05,-7.11,-0.2,0.21,401335600,4577189000
"2016-01-04,一",3580.25,3590.05,3580.07,3589.87,9.82,0.27,0.279,224463100,2689912000
"2016-01-04,一",3589.49,3591.16,3589.15,3589.58,-0.29,-0.01,0.056,163967700,1989949000
"2016-01-04,一",3589.24,3589.24,3581.41,3581.41,-8.18,-0.23,0.218,154291300,1991398000
"2016-01-04,一",3581.38,3581.38,3565.68,3565.73,-15.68,-0.44,0.438,490241000,5879258000
"2016-01-04,一",3565.64,3566.15,3551.67,3551.67,-14.05,-0.39,0.406,396490900,5106011000
"2016-01-04,一",3551.27,3551.27,3542.59,3542.59,-9.08,-0.26,0.244,256139600,3127168000
"2016-01-04,一",3542.59,3542.59,3542.59,3542.59,0,0,0,0,0
"2016-01-04,一",3542.59,3542.59,3542.59,3542.59,0,0,0,0,0
"2016-01-04,一",3542.18,3542.18,3509.79,3509.79,-32.81,-0.93,0.914,583375500,6904487000
"2016-01-04,一",3508.79,3508.79,3469.01,3470.41,-39.38,-1.12,1.13,870864200,9565470000
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.41,3470.41,3470.41,3470.41,0,0,0,0,0
"2016-01-04,一",3470.23,3470.23,3468.95,3469.07,-1.35,-0.04,0.037,0,0
"2016-01-05,二",3382.18,3473.39,3377.86,3473.39,4.32,0.12,2.75,1746885800,20324181000
"2016-01-05,二",3473.68,3478.19,3456.42,3456.42,-16.97,-0.49,0.627,818050600,9694237000
"2016-01-05,二",3456.41,3479.92,3451.26,3479.92,23.49,0.68,0.829,577876500,7077199000
"2016-01-05,二",3480.65,3518.03,3480.65,3517.66,37.75,1.08,1.07,614986900,7704052000
"2016-01-05,二",3517.69,3517.71,3489.73,3489.86,-27.8,-0.79,0.795,575770500,6935323000
"2016-01-05,二",3489.87,3502.41,3489.47,3489.52,-0.34,-0.01,0.371,383947400,5014614000
"2016-01-05,二",3488.22,3488.22,3462.94,3472.93,-16.59,-0.48,0.725,461923200,5694508000
"2016-01-05,二",3472.77,3476.32,3470.64,3472.2,-0.74,-0.02,0.164,258264800,3306738000
"2016-01-05,二",3472.2,3495.3,3472.01,3494.72,22.53,0.65,0.671,260013100,3125220000
"2016-01-05,二",3494.91,3494.91,3478.67,3478.83,-15.89,-0.45,0.464,217617000,2577086000
"2016-01-05,二",3479.47,3483.55,3478.39,3483.07,4.23,0.12,0.148,181617700,2287599000
"2016-01-05,二",3484.02,3493.24,3483.12,3493.24,10.18,0.29,0.291,214724900,2529921000
"2016-01-05,二",3493.79,3503.07,3493.79,3496.5,3.26,0.09,0.266,275640900,3342461000
"2016-01-05,二",3496.79,3496.79,3489.83,3490.16,-6.34,-0.18,0.199,184233600,2185836000
"2016-01-05,二",3489.61,3489.61,3481.9,3481.9,-8.26,-0.24,0.221,168200600,2157498000
"2016-01-05,二",3482.41,3492,3481.45,3491.87,9.97,0.29,0.303,159874700,1937966000
"2016-01-05,二",3491.67,3494.41,3491.67,3494.07,2.2,0.06,0.078,148349400,1781761000
"2016-01-05,二",3493.97,3502.53,3493.97,3502.42,8.35,0.24,0.245,225391700,2414981000
"2016-01-05,二",3502.73,3514.58,3502.73,3512.99,10.57,0.3,0.338,297732700,3491640000
"2016-01-05,二",3512.99,3512.99,3506.5,3506.95,-6.04,-0.17,0.185,204438000,2375899000
"2016-01-05,二",3506.81,3507.36,3504.68,3504.87,-2.08,-0.06,0.076,148983400,1792478000
"2016-01-05,二",3504.67,3504.71,3493.4,3494.53,-10.34,-0.29,0.323,183223900,2245536000
"2016-01-05,二",3493.88,3498.5,3493.88,3498.5,3.97,0.11,0.132,139019900,1718771000
"2016-01-05,二",3498.09,3499.05,3496.5,3496.5,-2,-0.06,0.073,91976900,1194497000
"2016-01-05,二",3496.47,3499.15,3496.33,3496.33,-0.17,0,0.081,187592100,2163589000
"2016-01-05,二",3496.14,3496.14,3487.52,3488.61,-7.72,-0.22,0.246,167360100,2007403000
"2016-01-05,二",3488.07,3488.51,3473.77,3473.77,-14.83,-0.43,0.422,206228200,2581007000
"2016-01-05,二",3473.28,3473.28,3461.83,3465.68,-8.09,-0.23,0.33,316154100,3932861000
"2016-01-05,二",3465.88,3473.43,3462.55,3462.55,-3.13,-0.09,0.314,206840400,2633670000
"2016-01-05,二",3462.09,3462.09,3429.38,3429.38,-33.17,-0.96,0.945,493738800,5991418000
"2016-01-05,二",3428.73,3448.24,3425.06,3448.24,18.86,0.55,0.676,444722100,5379197000
"2016-01-05,二",3448.35,3449.33,3434.29,3434.81,-13.43,-0.39,0.436,260283100,3276368000
"2016-01-05,二",3434.74,3457.72,3434.74,3456.11,21.29,0.62,0.669,241588100,3094066000
"2016-01-05,二",3455.57,3455.8,3448.86,3452.05,-4.06,-0.12,0.201,163361400,2099149000
"2016-01-05,二",3451.85,3451.85,3428.54,3429.67,-22.38,-0.65,0.675,292110500,3641860000
"2016-01-05,二",3428.23,3445.63,3428.23,3444.91,15.24,0.44,0.507,266155100,3157180000
"2016-01-05,二",3445.65,3445.96,3435.69,3435.99,-8.92,-0.26,0.298,186729700,2327710000
"2016-01-05,二",3436.08,3436.08,3413.18,3413.31,-22.68,-0.66,0.667,340658000,4081550000
"2016-01-05,二",3411.6,3411.6,3377.32,3389.25,-24.06,-0.7,1,947759300,10609640000
"2016-01-05,二",3390.44,3414.57,3390.44,3404.08,14.83,0.44,0.712,395944900,4719700000
"2016-01-05,二",3403.85,3428.65,3399.69,3428.1,24.02,0.71,0.851,351575000,4173120000
"2016-01-05,二",3430.5,3444.69,3430.5,3436.88,8.79,0.26,0.414,312887000,3936840000
"2016-01-05,二",3436.87,3452.35,3435.8,3452.29,15.41,0.45,0.482,257173000,3236250000
"2016-01-05,二",3453.73,3481.72,3453.73,3479.08,26.78,0.78,0.811,433736000,5265250000
"2016-01-05,二",3479.35,3479.35,3466.49,3469.07,-10,-0.29,0.37,269591000,3373790000
"2016-01-05,二",3469.17,3476.87,3469.17,3475.21,6.13,0.18,0.222,288016000,3628330000
"2016-01-05,二",3474.67,3474.72,3469.03,3472.24,-2.96,-0.09,0.164,327327000,4034420000
"2016-01-05,二",3472.41,3479.09,3472.41,3478.78,6.54,0.19,0.193,315423000,3762710000
"2016-01-06,三",3482.41,3491.39,3478.5,3491.39,12.61,0.36,0.371,630237700,7766408600
"2016-01-06,三",3492.01,3500.52,3492.01,3493.34,1.95,0.06,0.244,455612200,5455932400
"2016-01-06,三",3493.48,3495.35,3483.59,3483.66,-9.68,-0.28,0.337,372695000,4490733000
"2016-01-06,三",3483.17,3489.59,3480.93,3489.32,5.66,0.16,0.249,308138900,3573716000
"2016-01-06,三",3489.47,3496.2,3488.18,3496.2,6.88,0.2,0.23,378914900,3823471000
"2016-01-06,三",3496.21,3504.72,3496.21,3500.46,4.26,0.12,0.244,542624500,5157221000
"2016-01-06,三",3500.38,3500.74,3498.78,3500.74,0.28,0.01,0.056,375895300,3687454000
"2016-01-06,三",3500.38,3500.55,3488.46,3489.88,-10.86,-0.31,0.345,385790100,4056406000
"2016-01-06,三",3490.26,3494.39,3490.18,3493.85,3.97,0.11,0.121,328353000,3193920000
"2016-01-06,三",3493.74,3501.2,3493.71,3500.62,6.77,0.19,0.214,393282200,3651114000
"2016-01-06,三",3501.31,3506.03,3500.53,3505.55,4.93,0.14,0.157,557464300,4654552000
"2016-01-06,三",3504.71,3504.89,3492.89,3492.89,-12.65,-0.36,0.342,389865000,3945344000
"2016-01-06,三",3492.78,3497.43,3492.53,3496.14,3.25,0.09,0.14,267627500,2740683000
"2016-01-06,三",3495.5,3495.62,3475.81,3476.28,-19.86,-0.57,0.567,416182800,4629787000
"2016-01-06,三",3476.02,3484.86,3476.02,3480.09,3.81,0.11,0.254,263629000,2893777000
"2016-01-06,三",3479.05,3485.13,3478.84,3484.78,4.69,0.13,0.181,206229600,2412560000
"2016-01-06,三",3484.74,3485.31,3472.95,3473.24,-11.54,-0.33,0.355,229475600,2635221000
"2016-01-06,三",3472.99,3475.92,3468.63,3475.92,2.68,0.08,0.21,244691900,2849219000
"2016-01-06,三",3475.46,3480.77,3475.46,3480.24,4.32,0.12,0.153,135956000,1757554000
"2016-01-06,三",3479.99,3486.44,3479.99,3485.09,4.85,0.14,0.185,159471400,1973499000
"2016-01-06,三",3484.68,3488.93,3483.34,3488.93,3.84,0.11,0.16,132727100,1663746000
"2016-01-06,三",3488.87,3495.8,3488.87,3493.44,4.51,0.13,0.199,169766000,2140547000
"2016-01-06,三",3493.82,3493.82,3491.24,3491.87,-1.57,-0.04,0.074,116118300,1393018000
"2016-01-06,三",3491.66,3492.18,3490.17,3490.95,-0.91,-0.03,0.058,94127800,1106382000
"2016-01-06,三",3491.07,3492.65,3485.05,3485.09,-5.87,-0.17,0.218,225549800,2439952000
"2016-01-06,三",3484.96,3486.81,3484.85,3486.37,1.28,0.04,0.056,111555100,1291654000
"2016-01-06,三",3486.49,3486.49,3479.03,3479.21,-7.16,-0.21,0.214,182156800,1865775000
"2016-01-06,三",3479.72,3490.34,3479.55,3490.31,11.11,0.32,0.31,156330800,1724096000
"2016-01-06,三",3490.39,3499.73,3490.39,3499.73,9.42,0.27,0.268,191824600,2225043000
"2016-01-06,三",3499.94,3504.92,3499.94,3500.96,1.23,0.04,0.142,305395200,3235126000
"2016-01-06,三",3500.85,3511.35,3499.84,3511.35,10.39,0.3,0.329,363736300,3426367000
"2016-01-06,三",3511.52,3518.85,3511.52,3512.38,1.02,0.03,0.209,408074000,4654744000
"2016-01-06,三",3512.31,3521.69,3512.18,3521.69,9.31,0.27,0.271,331243200,3899753000
"2016-01-06,三",3521.77,3527.86,3520.52,3520.52,-1.16,-0.03,0.208,434499900,5225666000
"2016-01-06,三",3520.65,3520.65,3516.83,3517.09,-3.44,-0.1,0.109,227031200,2738277000
"2016-01-06,三",3516.09,3520.17,3511.82,3520.17,3.09,0.09,0.237,230434200,2630636000
"2016-01-06,三",3520.94,3532.81,3520.94,3528.59,8.42,0.24,0.337,499216900,4778666000
"2016-01-06,三",3527.71,3529.37,3525.66,3526.35,-2.25,-0.06,0.105,248458700,2854133000
"2016-01-06,三",3526.39,3526.51,3522.7,3524.49,-1.86,-0.05,0.108,207581800,2561042000
"2016-01-06,三",3524.85,3527.45,3524.69,3526.12,1.63,0.05,0.078,199831400,2221191000
"2016-01-06,三",3526.06,3542.84,3526.06,3542.84,16.72,0.47,0.476,402704900,4769389000
"2016-01-06,三",3543,3543.51,3536.43,3536.56,-6.28,-0.18,0.2,300510600,3775225000
"2016-01-06,三",3536.41,3536.77,3532.82,3532.82,-3.74,-0.11,0.112,312059700,3277270000
"2016-01-06,三",3532.66,3532.66,3524.97,3528.17,-4.65,-0.13,0.218,345191500,3576940000
"2016-01-06,三",3528.18,3533.98,3528.18,3531.75,3.58,0.1,0.165,274573300,3360870000
"2016-01-06,三",3532.19,3536.3,3531.4,3535.48,3.74,0.11,0.139,316051000,3684220000
"2016-01-06,三",3535.49,3537.62,3535.49,3537.15,1.66,0.05,0.06,390448000,4649480000
"2016-01-06,三",3536.92,3540.11,3536.92,3539.81,2.66,0.08,0.09,377279000,4429410000
"2016-01-07,四",3481.15,3481.15,3458.42,3458.42,-81.38,-2.3,0.642,1262868400,12840311800
"2016-01-07,四",3456.59,3456.59,3389.71,3389.71,-68.71,-1.99,1.93,1194433600,12992948200
"2016-01-07,四",3389.55,3389.55,3349.29,3349.29,-40.42,-1.19,1.19,663253800,7182720000
"2016-01-07,四",3349.29,3349.29,3349.29,3349.29,0,0,0,0,0
"2016-01-07,四",3349.29,3349.29,3349.29,3349.29,0,0,0,0,0
"2016-01-07,四",3347.34,3347.34,3284.74,3284.74,-64.56,-1.93,1.87,1289708300,14114815000
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
"2016-01-07,四",3284.74,3284.74,3284.74,3284.74,0,0,0,0,0
