时间,开盘,最高,最低,收盘,涨跌,涨幅%,振幅%,总手(万),金额(亿)
"2016-02-23,二",3104.08,3111.53,3093.79,3094.61,-9.93,-0.32,0.571,1750406600,18334636000
"2016-02-23,二",3094.65,3103.55,3093.04,3093.82,-0.8,-0.03,0.34,1075541600,11474877000
"2016-02-23,二",3093.55,3094.27,3077.29,3079.1,-14.71,-0.48,0.549,1289531200,13483249000
"2016-02-23,二",3078.93,3089.33,3076.64,3082.96,3.86,0.13,0.412,964967800,9734635000
"2016-02-23,二",3082.82,3091.87,3071.4,3075.5,-7.46,-0.24,0.664,1051476500,10858168000
"2016-02-23,二",3075.83,3075.95,3061.54,3064.68,-10.82,-0.35,0.468,1275079600,13356861000
"2016-02-23,二",3064.84,3089.87,3064.77,3089.36,24.69,0.81,0.819,1279363800,13289537000
"2016-02-24,三",3077.61,3108.65,3075.98,3107.13,17.77,0.58,1.06,2151236300,21523605000
"2016-02-24,三",3107.16,3107.16,3082.56,3084.93,-22.2,-0.71,0.792,1461932900,14961521000
"2016-02-24,三",3084.91,3089.2,3076.91,3087.7,2.77,0.09,0.398,1001037400,10694635000
"2016-02-24,三",3087.65,3087.97,3072.39,3079.12,-8.59,-0.28,0.504,965018400,9201465000
"2016-02-24,三",3078.81,3078.81,3057.82,3058.78,-20.34,-0.66,0.682,1225860700,12356275000
"2016-02-24,三",3058.98,3070.06,3055.39,3065.6,6.82,0.22,0.48,1058935800,10840578000
"2016-02-24,三",3065.01,3091.33,3063.83,3091.33,25.73,0.84,0.897,1201015400,12097029000
"2016-02-24,三",3091.71,3109.55,3091.71,3109.55,18.22,0.59,0.577,2113228100,21243499000
"2016-02-25,四",3104.41,3104.41,3073.14,3077.03,-32.51,-1.05,1.01,2432147700,25127237000
"2016-02-25,四",3076.48,3082.35,3059.19,3059.21,-17.82,-0.58,0.753,1623826300,16611758000
"2016-02-25,四",3058.8,3067.94,3050.4,3055.63,-3.58,-0.12,0.573,1357970900,13064196000
"2016-02-25,四",3056.13,3058.34,3004.9,3005.23,-50.4,-1.65,1.75,1934766800,18480336000
"2016-02-25,四",3005.15,3006.88,2977.3,2994.27,-10.96,-0.36,0.985,1947252100,19165472000
"2016-02-25,四",2993.17,3014.93,2982.15,3001.82,7.56,0.25,1.09,1321115400,12572906000
"2016-02-25,四",3001.7,3001.7,2930.65,2940.14,-61.68,-2.05,2.37,2462573200,23578253000
"2016-02-25,四",2941.08,2947.62,2905.62,2918.75,-21.39,-0.73,1.43,2703322600,24892842000
"2016-02-26,五",2942.1,2955.02,2925.79,2942.55,23.8,0.82,1,2831187200,26550036000
"2016-02-26,五",2942.62,2950.72,2937.17,2946.9,4.35,0.15,0.461,989866600,10148756000
"2016-02-26,五",2947.42,2957.26,2939.56,2941.16,-5.74,-0.19,0.601,927950900,9004849000
"2016-02-26,五",2941.55,2942.78,2925.98,2937.65,-3.51,-0.12,0.571,865219800,8403825000
"2016-02-26,五",2937.92,2940.65,2903.23,2911.61,-26.04,-0.89,1.27,1275480600,12197535000
"2016-02-26,五",2910.83,2940.02,2909.05,2933.82,22.21,0.76,1.06,1021671600,9902261000
"2016-02-26,五",2933.56,2962.96,2933.56,2947.44,13.62,0.46,1,1284133400,12104628000
"2016-02-26,五",2947.24,2964.39,2947.24,2948.03,0.59,0.02,0.582,1499462800,14219681000
"2016-02-29,一",2939.58,2939.87,2832.19,2834.82,-113.21,-3.84,3.65,4158457300,36658436000
"2016-02-29,一",2836.63,2866.69,2836.63,2849.42,14.6,0.51,1.06,1545751500,14335874000
"2016-02-29,一",2848.78,2870.85,2838.8,2870.85,21.43,0.75,1.12,1091164100,9983434000
"2016-02-29,一",2871.17,2882.25,2859.05,2859.1,-11.75,-0.41,0.808,838725200,7628563000
"2016-02-29,一",2859.22,2859.22,2844.54,2850.43,-8.67,-0.3,0.514,822833800,8163637000
"2016-02-29,一",2850.03,2850.36,2821.22,2843.68,-6.75,-0.24,1.02,1303646000,12384587000
"2016-02-29,一",2843.31,2843.43,2822.36,2831.53,-12.15,-0.43,0.741,1265878000,11834025000
"2016-02-29,一",2829.52,2877.73,2827.29,2877.47,45.94,1.62,1.78,1907646100,17452273000
"2016-03-01,二",2881.34,2891.8,2863.88,2890.56,13.09,0.45,0.97,2331371400,21159203000
"2016-03-01,二",2890.94,2901.77,2885.66,2895.63,5.08,0.18,0.557,1510838800,14150978000
"2016-03-01,二",2896.22,2903.63,2879.09,2882.88,-12.75,-0.44,0.848,1158245300,10271346000
"2016-03-01,二",2883.03,2895.99,2881.16,2889.05,6.17,0.21,0.514,717558400,6346455000
"2016-03-01,二",2889.15,2892.85,2863.57,2870.3,-18.74,-0.65,1.01,926458200,8754924000
"2016-03-01,二",2870.41,2917.45,2869.27,2917.22,46.92,1.63,1.68,1270616700,12947784000
"2016-03-01,二",2917.02,2943.46,2908.14,2943.46,26.23,0.9,1.21,1928005300,19374073000
"2016-03-01,二",2944.23,2950.42,2927.14,2930.69,-12.76,-0.43,0.791,1761497700,17486274000
"2016-03-02,三",2933.92,2961.73,2933.3,2955.12,24.43,0.83,0.97,2625877000,25858953000
"2016-03-02,三",2954.85,2974.41,2952.99,2965.29,10.17,0.34,0.725,2184594200,18702609000
"2016-03-02,三",2965.2,2977.55,2954.38,2974.51,9.22,0.31,0.781,1464915200,13233031000
"2016-03-02,三",2973.97,2994.86,2972.29,2994.86,20.35,0.68,0.759,1691166200,16195516000
"2016-03-02,三",2997.09,3016.51,2997.09,3016.48,21.61,0.72,0.649,2431380000,21904327000
"2016-03-02,三",3016.67,3044.83,3014.66,3036.41,19.93,0.66,1,2540465100,24577670000
"2016-03-02,三",3036.29,3048.75,3025.14,3047.36,10.95,0.36,0.778,2292799300,21331974000
"2016-03-02,三",3047.41,3054.58,3040.44,3051.33,3.98,0.13,0.464,2366037000,22221080000
"2016-03-03,四",3050.39,3075.39,3043.28,3075.09,23.76,0.78,1.05,4510962000,42635767000
"2016-03-03,四",3075.95,3075.95,3054.44,3069.66,-5.43,-0.18,0.7,2671537700,25500263000
"2016-03-03,四",3068.94,3078.3,3045.76,3051.21,-18.45,-0.6,1.06,2397832400,23158347000
"2016-03-03,四",3050.89,3056.56,3042.7,3053.06,1.85,0.06,0.454,1308335100,12463045000
"2016-03-03,四",3053.2,3070.7,3053.2,3070.48,17.43,0.57,0.573,1214892800,11690397000
"2016-03-03,四",3069.74,3069.81,3048.99,3057.46,-13.03,-0.42,0.678,1226439300,12184426000
"2016-03-03,四",3057.64,3061.22,3040.57,3061.02,3.56,0.12,0.675,1602074700,15777675000
"2016-03-03,四",3061.07,3061.34,3045.93,3058.42,-2.6,-0.08,0.503,2378500000,22099160000
"2016-03-04,五",3047.54,3065.99,3041.05,3045.41,-13.01,-0.43,0.815,3052004600,27831867000
"2016-03-04,五",3045.11,3069.55,3044.97,3065.05,19.64,0.64,0.807,1804719200,16933944000
"2016-03-04,五",3064.7,3070.43,3052.61,3052.91,-12.14,-0.4,0.581,1556152800,14470639000
"2016-03-04,五",3052.54,3073.06,3049.56,3070.85,17.94,0.59,0.77,3144287900,29195719000
"2016-03-04,五",3073.08,3092.64,3032.92,3080.01,9.16,0.3,1.94,4191353500,38679279000
"2016-03-04,五",3079.95,3101.09,3077.79,3098.72,18.71,0.61,0.757,2419518000,23048382000
"2016-03-04,五",3099.22,3099.22,3085.39,3089.75,-8.97,-0.29,0.446,1897785000,18657030000
"2016-03-04,五",3089.15,3101.55,3079.88,3093.89,4.14,0.13,0.701,3851432000,36703610000
"2016-03-07,一",3109,3130.8,3109,3120.81,26.93,0.87,0.705,4182992600,38061693000
"2016-03-07,一",3120.2,3122.96,3109.98,3115.23,-5.58,-0.18,0.416,1852802500,19198786000
"2016-03-07,一",3114.88,3115.11,3100.93,3102.33,-12.9,-0.41,0.455,1394108700,14664965000
"2016-03-07,一",3102.02,3113.42,3095.56,3112.26,9.93,0.32,0.576,991893600,9632705000
"2016-03-07,一",3112.49,3113.7,3098.37,3100,-12.26,-0.39,0.493,811266300,8273914000
"2016-03-07,一",3099.46,3099.62,3087.41,3087.41,-12.59,-0.41,0.394,1075966200,10565548000
"2016-03-07,一",3086.92,3103.99,3083.86,3094.33,6.92,0.22,0.652,1216947900,11409090000
"2016-03-07,一",3094.4,3105.74,3090.75,3104.84,10.51,0.34,0.484,1720225900,15983643000
"2016-03-08,二",3100.15,3100.15,3017.04,3029.83,-75.01,-2.42,2.68,3793711200,34143146000
"2016-03-08,二",3029.79,3030.75,3010.92,3016.79,-13.04,-0.43,0.655,1778905500,16210694000
"2016-03-08,二",3017.04,3027.77,3001.94,3018.45,1.66,0.06,0.856,1366292900,12355807000
"2016-03-08,二",3018.12,3052.33,3017.38,3052.33,33.88,1.12,1.16,996791200,9856126000
"2016-03-08,二",3054.12,3059.61,3044.67,3050.18,-2.15,-0.07,0.489,975217100,10451807000
"2016-03-08,二",3049.86,3074.79,3039.47,3069.86,19.67,0.64,1.16,1224175000,12014841000
"2016-03-08,二",3069.86,3081.06,3060.25,3075.82,5.97,0.19,0.678,1156307900,11354963000
"2016-03-08,二",3076.2,3108.77,3070.46,3107.67,31.85,1.04,1.25,2332173200,22371104000
"2016-03-09,三",3045.92,3056.01,3024.57,3053.51,-54.16,-1.74,1.01,2504604600,23881699000
"2016-03-09,三",3053.16,3060.99,3043.49,3044.27,-9.23,-0.3,0.573,1212873900,11784940000
"2016-03-09,三",3044.21,3053.44,3034.95,3034.95,-9.32,-0.31,0.607,1078440000,10950767000
"2016-03-09,三",3034.44,3040.07,3020.19,3025.66,-9.29,-0.31,0.655,1189247500,10554708000
"2016-03-09,三",3025.63,3045.19,3025.63,3039.87,14.21,0.47,0.647,653626500,6292547000
"2016-03-09,三",3040.03,3048.33,3033.35,3033.81,-6.05,-0.2,0.493,584180900,5853331000
"2016-03-09,三",3033.5,3045.08,3022.04,3045.08,11.26,0.37,0.759,876839300,8617067000
"2016-03-09,三",3045.45,3072.92,3039.33,3071.91,26.83,0.88,1.1,3046811800,28363593000
"2016-03-10,四",3056.21,3074.16,3053.19,3053.19,-18.72,-0.61,0.683,1438478200,15592535000
"2016-03-10,四",3053.43,3055.78,3040.49,3053.75,0.57,0.02,0.501,905624100,9630817000
"2016-03-10,四",3053.48,3057.86,3041.47,3045.36,-8.39,-0.27,0.536,614591200,6569662000
"2016-03-10,四",3045.63,3046.14,3038.63,3042.86,-2.5,-0.08,0.247,537583300,5451455000
"2016-03-10,四",3043.82,3066.19,3043.82,3064.3,21.44,0.7,0.735,691042600,7277554000
"2016-03-10,四",3063.5,3069.9,3056.65,3058.56,-5.74,-0.19,0.433,650392400,6824148000
"2016-03-10,四",3058.33,3058.33,3046.39,3053.2,-5.37,-0.18,0.39,692436900,7003093000
"2016-03-10,四",3053.02,3053.11,3012.69,3013.15,-40.05,-1.31,1.32,2077071000,19831204000
"2016-03-11,五",2990.21,3008.84,2982.23,3008.18,-4.97,-0.16,0.883,1650542400,17104193000
"2016-03-11,五",3009.74,3011.88,2983.91,2983.96,-24.21,-0.8,0.93,847083900,8569799000
"2016-03-11,五",2983.51,2997.4,2982.64,2993.4,9.43,0.32,0.495,684874700,6812216000
"2016-03-11,五",2994.32,3007.57,2992.25,3007.57,14.17,0.47,0.512,519188200,5446972000
"2016-03-11,五",3007.44,3026.34,3007.44,3020.35,12.78,0.43,0.628,889474400,9236662000
"2016-03-11,五",3019.53,3020.27,3005.07,3012.41,-7.95,-0.26,0.503,572512800,5939143000
"2016-03-11,五",3013.42,3013.42,2993.76,2999.69,-12.72,-0.42,0.653,639342000,6557439000
"2016-03-11,五",2998.96,3018.28,2990.43,3018.28,18.6,0.62,0.929,1530338000,14700872000
"2016-03-14,一",3039.57,3072.57,3034.3,3071.74,53.46,1.77,1.27,2229949100,24155202000
"2016-03-14,一",3071.11,3088.5,3065.01,3087.86,16.11,0.52,0.765,1636239800,17327044000
"2016-03-14,一",3087.64,3103.86,3081.16,3103.86,16,0.52,0.735,1516387400,15913152000
"2016-03-14,一",3103.85,3106.64,3096.77,3098.16,-5.7,-0.18,0.318,1286641500,13067615000
"2016-03-14,一",3098,3104.45,3093.2,3093.2,-4.97,-0.16,0.363,1005464200,10211079000
"2016-03-14,一",3092.94,3104.92,3086.53,3086.84,-6.36,-0.21,0.595,1207683900,12714879000
"2016-03-14,一",3086.72,3091.25,3068.13,3068.13,-18.71,-0.61,0.749,1304857200,13914298000
"2016-03-14,一",3067.45,3071.64,3061.33,3065.69,-2.44,-0.08,0.336,1523642400,16235825000
"2016-03-15,二",3061.34,3065.62,3047.63,3050.86,-14.83,-0.48,0.587,1829570800,20816412000
"2016-03-15,二",3050.86,3055.33,3044.21,3052.2,1.34,0.04,0.364,1031812400,11097308000
"2016-03-15,二",3051.75,3062.13,3041.45,3041.45,-10.76,-0.35,0.678,849976300,8656753000
"2016-03-15,二",3041.24,3045.56,3034.02,3035.2,-6.24,-0.21,0.379,843994800,8771928000
"2016-03-15,二",3035.25,3044.2,3032.78,3036.69,1.49,0.05,0.376,606978900,6180362000
"2016-03-15,二",3037.12,3041.48,3028.74,3040.6,3.91,0.13,0.42,724944800,7308556000
"2016-03-15,二",3040.81,3066.36,3035.27,3061.14,20.54,0.68,1.02,1341991700,12774318000
"2016-03-15,二",3061.61,3076.9,3057.74,3074.78,13.64,0.45,0.626,2601924400,25697208000
"2016-03-16,三",3068.87,3088.92,3064.59,3083.35,8.57,0.28,0.791,1598624800,17711536000
"2016-03-16,三",3083.64,3086.92,3077.34,3083.37,0.02,0,0.311,1434679200,15190876000
"2016-03-16,三",3083.21,3097.01,3082.22,3093.91,10.54,0.34,0.48,2545357500,24595769000
"2016-03-16,三",3094.21,3095.12,3088.97,3089.91,-4,-0.13,0.199,1618470600,15953199000
"2016-03-16,三",3089.83,3093.6,3085.05,3093.33,3.43,0.11,0.277,1419082100,14286547000
"2016-03-16,三",3093.34,3100.25,3088.72,3091.94,-1.4,-0.05,0.373,1045997500,10596054000
"2016-03-16,三",3091.88,3094.39,3088.36,3089.28,-2.66,-0.09,0.195,892768200,9041454000
"2016-03-16,三",3089.22,3093.67,3089.22,3090.03,0.75,0.02,0.144,1918664900,18753419000
"2016-03-17,四",3096.81,3116.09,3090.74,3107.2,17.16,0.56,0.82,1852694500,20652922000
"2016-03-17,四",3107.14,3112.1,3090.26,3094.06,-13.13,-0.42,0.703,1061339100,12519111000
"2016-03-17,四",3093.97,3094.57,3079.82,3079.85,-14.22,-0.46,0.477,649789700,7301036000
"2016-03-17,四",3079.67,3110.01,3077.57,3109.88,30.03,0.98,1.05,887559800,11148496000
"2016-03-17,四",3109.1,3127.94,3109.1,3121.32,11.44,0.37,0.606,2020331200,23898447000
"2016-03-17,四",3121.79,3142.58,3116.94,3142.44,21.12,0.68,0.821,2019630900,21561464000
"2016-03-17,四",3143.21,3147.65,3119.47,3120.05,-22.39,-0.71,0.897,1833749500,19646374000
"2016-03-17,四",3118.91,3124.98,3114.4,3124.2,4.15,0.13,0.339,1841083000,19875860000
"2016-03-18,五",3136.22,3149.18,3130.26,3149.18,24.98,0.8,0.606,2817051000,34762586000
"2016-03-18,五",3148.67,3170.69,3144.43,3170.69,21.51,0.68,0.834,2418727700,26629531000
"2016-03-18,五",3170.73,3172.72,3160.89,3164.38,-6.31,-0.2,0.373,1823510700,20375539000
"2016-03-18,五",3164.23,3187.01,3163.88,3185.04,20.66,0.65,0.731,2152764600,22174466000
"2016-03-18,五",3184.97,3197.26,3173.6,3173.6,-11.44,-0.36,0.743,3052727700,29609857000
"2016-03-18,五",3173.95,3185.06,3170.04,3182.44,8.84,0.28,0.473,2370379300,24121111000
"2016-03-18,五",3182.97,3182.99,3165.88,3167.63,-14.8,-0.47,0.538,2337809000,23585070000
"2016-03-18,五",3167.3,3174.73,3158.13,3171.96,4.33,0.14,0.524,2757286000,28759650000
"2016-03-21,一",3203.29,3240.71,3198.36,3240.71,68.75,2.17,1.34,5348045300,65760386000
"2016-03-21,一",3241.47,3248.39,3229.21,3241.39,0.68,0.02,0.592,3224339100,35798150000
"2016-03-21,一",3241.88,3267.32,3241.88,3267.32,25.93,0.8,0.785,3774459700,41343334000
"2016-03-21,一",3266.9,3267.71,3240.93,3241.83,-25.49,-0.78,0.82,2523621900,25130070000
"2016-03-21,一",3243,3250.01,3236.31,3247.82,5.99,0.18,0.423,2015747000,20131880000
"2016-03-21,一",3247.58,3247.96,3223.62,3225.95,-21.86,-0.67,0.75,1842484000,18963120000
"2016-03-21,一",3226.85,3241.26,3219.82,3241.26,15.31,0.47,0.665,1578767000,17882510000
"2016-03-21,一",3241.33,3250.13,3238.13,3249.44,8.18,0.25,0.37,3019482000,31827180000
"2016-03-22,二",3231.61,3244.52,3219.55,3237.29,-12.15,-0.37,0.769,4313429800,54676672000
"2016-03-22,二",3237.13,3248.75,3236.77,3246.18,8.89,0.27,0.37,2061008400,25341149000
"2016-03-22,二",3246.09,3249.55,3227.8,3233.88,-12.31,-0.38,0.67,1936066600,22678109000
"2016-03-22,二",3234.44,3239.64,3223.07,3223.12,-10.76,-0.33,0.512,1239055500,14714588000
"2016-03-22,二",3222.92,3236.83,3221.11,3236.52,13.4,0.42,0.488,1337681400,15005624000
"2016-03-22,二",3236.62,3245.26,3224.24,3243.05,6.53,0.2,0.649,1638025500,19353238000
"2016-03-22,二",3243.31,3243.31,3229.93,3239.84,-3.21,-0.1,0.413,1329730800,15993220000
"2016-03-22,二",3239.83,3240.5,3218.73,3225.79,-14.05,-0.43,0.672,2247091000,26449380000
"2016-03-23,三",3217.73,3242.2,3217.38,3219.38,-6.41,-0.2,0.769,2427585200,30722837000
"2016-03-23,三",3218.7,3228.97,3213.47,3224.61,5.23,0.16,0.481,1377237300,16516530000
"2016-03-23,三",3224.44,3225.28,3215.61,3223.21,-1.4,-0.04,0.3,1048005100,11989315000
"2016-03-23,三",3223.05,3230.58,3212.73,3212.84,-10.38,-0.32,0.554,1138643400,14490669000
"2016-03-23,三",3211.95,3214.53,3203.02,3208.06,-4.78,-0.15,0.358,1368558800,15500506000
"2016-03-23,三",3208.1,3216.17,3205.03,3205.07,-2.99,-0.09,0.347,1011082700,11648777000
"2016-03-23,三",3205.2,3228.4,3204.59,3217.92,12.85,0.4,0.743,1433861700,18431519000
"2016-03-23,三",3218.19,3238.78,3218.1,3236.09,18.17,0.56,0.643,2762954400,36266917000
"2016-03-24,四",3211.5,3211.5,3185.51,3203.05,-33.04,-1.02,0.803,3117975600,37964174000
"2016-03-24,四",3203.06,3217.66,3198.79,3212.34,9.29,0.29,0.589,1833542000,22496394000
"2016-03-24,四",3212.79,3212.98,3199.53,3201.26,-11.08,-0.34,0.419,1425419900,16437583000
"2016-03-24,四",3201.67,3204.34,3192.27,3204.16,2.9,0.09,0.377,1308715300,14527094000
"2016-03-24,四",3204.52,3219.03,3202.55,3217.33,13.17,0.41,0.514,967351400,13366188000
"2016-03-24,四",3217.07,3221.91,3209.06,3214.14,-3.2,-0.1,0.399,963321500,13110914000
"2016-03-24,四",3214.33,3217.33,3205.82,3206.41,-7.73,-0.24,0.358,1079046200,14089033000
"2016-03-24,四",3206.2,3206.82,3181.81,3181.85,-24.56,-0.77,0.78,2617740300,30444650000
"2016-03-25,五",3176.81,3198.36,3176.8,3196.48,14.63,0.46,0.678,2067843400,25252793000
"2016-03-25,五",3196.53,3204.25,3188.23,3188.23,-8.25,-0.26,0.501,1273206700,15742386000
"2016-03-25,五",3188.06,3196.45,3181.02,3181.02,-7.21,-0.23,0.484,1004204000,11208901000
"2016-03-25,五",3181.04,3188.76,3176.12,3188.32,7.3,0.23,0.397,1113391900,12081815000
"2016-03-25,五",3188.77,3202.78,3187.63,3192.26,3.94,0.12,0.475,956715600,11547896000
"2016-03-25,五",3192.16,3199.21,3181.26,3186.27,-5.98,-0.19,0.562,849064200,10729910000
"2016-03-25,五",3186,3188.15,3174.32,3181.38,-4.89,-0.15,0.434,947003300,11197684000
"2016-03-25,五",3180.58,3197.82,3179.65,3197.82,16.44,0.52,0.571,1528103900,17434219000
"2016-03-28,一",3206.95,3229.56,3206.95,3218.88,21.07,0.66,0.707,2288101500,27696162000
"2016-03-28,一",3219.32,3221.97,3210.88,3220.16,1.27,0.04,0.344,1273604000,15782124000
"2016-03-28,一",3219.97,3224.64,3216.3,3216.76,-3.4,-0.11,0.259,1046057800,12603978000
"2016-03-28,一",3216.7,3221.55,3210.6,3211.12,-5.65,-0.18,0.34,722424200,9162256000
"2016-03-28,一",3210.85,3211.98,3200.29,3200.52,-10.6,-0.33,0.364,898138600,11024562000
"2016-03-28,一",3200.36,3206.95,3196.11,3198.86,-1.67,-0.05,0.339,866104500,10395316000
"2016-03-28,一",3198.64,3199.41,3177.5,3177.85,-21,-0.66,0.685,1370761300,15795543000
"2016-03-28,一",3177.86,3180.83,3161.96,3169.73,-8.12,-0.26,0.594,1879001400,21384103000
"2016-03-29,二",3171.31,3175.83,3148.99,3160.4,-9.32,-0.29,0.847,1995706500,23861160000
"2016-03-29,二",3160.47,3177.55,3159.04,3167.36,6.95,0.22,0.586,1120186000,13398577000
"2016-03-29,二",3167.86,3167.86,3154.78,3156.89,-10.47,-0.33,0.413,846471500,10051672000
"2016-03-29,二",3157.09,3162.43,3141.76,3141.76,-15.13,-0.48,0.655,874780900,9830289000
"2016-03-29,二",3141.71,3141.89,3124.95,3138.49,-3.27,-0.1,0.539,1371256600,15746487000
"2016-03-29,二",3138.53,3157.83,3137.97,3157.3,18.81,0.6,0.633,932026400,12037033000
"2016-03-29,二",3157.46,3158,3133.74,3141.13,-16.17,-0.51,0.768,1052498100,12203561000
"2016-03-29,二",3140.62,3143.85,3122.85,3135.41,-5.72,-0.18,0.668,1536548700,16715501000
"2016-03-30,三",3161.29,3188.15,3161.29,3188.15,52.74,1.68,0.857,2502002000,30421350000
"2016-03-30,三",3188.2,3194.11,3181.83,3184.65,-3.51,-0.11,0.385,1595262500,18082647000
"2016-03-30,三",3184.33,3188.76,3171.75,3173.01,-11.64,-0.37,0.534,961990500,11606820000
"2016-03-30,三",3172.97,3178.09,3170.79,3178,5,0.16,0.23,664814400,7731516000
"2016-03-30,三",3178.3,3188.9,3178.3,3188.44,10.44,0.33,0.334,831056700,10230391000
"2016-03-30,三",3188.55,3196.08,3186.9,3190.48,2.04,0.06,0.288,1106814000,14571413000
"2016-03-30,三",3190.11,3213.98,3190.11,3211.99,21.51,0.67,0.748,1889088900,22061808000
"2016-03-30,三",3211.86,3216.4,3206.9,3216.28,4.29,0.13,0.296,2229222200,26015825000
"2016-03-31,四",3229.2,3232.19,3219.29,3230.96,14.69,0.46,0.401,2602314500,32818025000
"2016-03-31,四",3231.04,3231.04,3219.67,3219.97,-10.99,-0.34,0.352,1542752300,19326640000
"2016-03-31,四",3219.42,3223.97,3209.59,3209.81,-10.17,-0.32,0.447,1240222100,15400334000
"2016-03-31,四",3209.57,3227.09,3208.82,3226.72,16.91,0.53,0.569,1135779600,12519280000
"2016-03-31,四",3226.64,3241.82,3225.89,3232.79,6.07,0.19,0.494,1883476400,22970106000
"2016-03-31,四",3232.41,3232.43,3219.27,3226.19,-6.6,-0.2,0.407,1199704400,14634298000
"2016-03-31,四",3226.66,3228.51,3212,3216.1,-10.09,-0.31,0.512,1152336300,13069065000
"2016-03-31,四",3216.24,3226.38,3215.47,3218.09,1.99,0.06,0.339,1398621800,16529862000
"2016-04-01,五",3213.67,3222.59,3203.54,3212.13,-5.96,-0.19,0.592,2514971400,26923296000
"2016-04-01,五",3212.28,3212.45,3195.76,3197.18,-14.95,-0.47,0.52,1483355100,16278101000
"2016-04-01,五",3196.99,3201.3,3189.57,3194.64,-2.54,-0.08,0.367,1079812200,12377388000
"2016-04-01,五",3194.53,3194.53,3170.36,3170.36,-24.28,-0.76,0.757,1212050900,13326196000
"2016-04-01,五",3170.71,3184.24,3165.88,3181.54,11.18,0.35,0.579,1065590600,10992182000
"2016-04-01,五",3181.62,3202.46,3178.92,3198.14,16.6,0.52,0.74,1035253900,10994690000
"2016-04-01,五",3198.76,3212.25,3195.87,3209.15,11.01,0.34,0.512,1371085100,14320421000
"2016-04-01,五",3209.29,3221.9,3208.93,3221.89,12.75,0.4,0.404,2050094700,21837824000
"2016-04-05,二",3211.3,3225.2,3205.48,3211.86,-10.03,-0.31,0.612,2154499800,24290146000
"2016-04-05,二",3211.69,3225.76,3211.69,3221.8,9.93,0.31,0.438,1217561600,14065388000
"2016-04-05,二",3221.78,3227.25,3213.81,3227.25,5.45,0.17,0.417,1072029900,11269029000
"2016-04-05,二",3227.23,3252.65,3227.23,3252.59,25.34,0.79,0.788,1935761600,20259433000
"2016-04-05,二",3253.05,3264.99,3253.05,3263.39,10.8,0.33,0.367,2065106100,25063342000
"2016-04-05,二",3262.68,3271.91,3258.22,3263.23,-0.16,-0.01,0.42,1927630000,21559401000
"2016-04-05,二",3263.32,3271.4,3259.74,3269.75,6.52,0.2,0.357,2027118200,19345341000
"2016-04-05,二",3269.69,3269.82,3256.32,3264.49,-5.26,-0.16,0.413,2205069800,23444460000
"2016-04-06,三",3250.52,3260.97,3247.03,3259.27,-5.22,-0.16,0.427,2937496800,32934683000
"2016-04-06,三",3258.5,3267.5,3251.16,3255.51,-3.76,-0.12,0.501,1888230700,20406676000
"2016-04-06,三",3255.31,3262.4,3252.58,3252.58,-2.93,-0.09,0.302,1145884600,13725078000
"2016-04-06,三",3252.91,3265.14,3251.13,3264.2,11.62,0.36,0.431,980688700,10892169000
"2016-04-06,三",3264.66,3265.8,3253.11,3255.94,-8.26,-0.25,0.389,1016394900,11849045000
"2016-04-06,三",3256.09,3256.09,3236.36,3246.17,-9.77,-0.3,0.606,1514584000,17020363000
"2016-04-06,三",3246.35,3257.01,3242.14,3252.96,6.78,0.21,0.458,1016290300,12871210000
"2016-04-06,三",3253.1,3259.36,3252.75,3257.53,4.57,0.14,0.203,1520060500,17507036000
"2016-04-07,四",3266.29,3270.82,3242.76,3242.76,-14.77,-0.45,0.861,2213114900,26819501000
"2016-04-07,四",3242.66,3249.46,3233.59,3233.59,-9.16,-0.28,0.489,1372886100,16124613000
"2016-04-07,四",3233.52,3233.52,3220.98,3220.98,-12.62,-0.39,0.388,1550334900,17468214000
"2016-04-07,四",3220.3,3231.45,3216.56,3231.45,10.47,0.33,0.462,912498400,10756228000
"2016-04-07,四",3231.66,3232.1,3221.37,3221.38,-10.08,-0.31,0.332,874996500,10296712000
"2016-04-07,四",3221.43,3243.33,3218.28,3241.62,20.25,0.63,0.777,1326700700,12974347000
"2016-04-07,四",3241.45,3241.5,3223.58,3223.79,-17.83,-0.55,0.553,1071370700,11543260000
"2016-04-07,四",3224,3227.87,3208.72,3209.29,-14.5,-0.45,0.594,1919044500,22290192000
"2016-04-08,五",3189.85,3194.51,3180.87,3187.59,-21.7,-0.68,0.425,2090145200,24234470000
"2016-04-08,五",3188.06,3196.67,3188.06,3194.31,6.72,0.21,0.27,1096486100,12249395000
"2016-04-08,五",3194.57,3197.77,3174.6,3177.62,-16.69,-0.52,0.725,1467391300,15700830000
"2016-04-08,五",3177.54,3185.68,3173.9,3183.82,6.2,0.2,0.371,807699500,9107007000
"2016-04-08,五",3183.76,3196.59,3183.76,3194.58,10.76,0.34,0.403,722918400,8513114000
"2016-04-08,五",3194.44,3194.44,3180.99,3181.85,-12.73,-0.4,0.421,942058600,10183036000
"2016-04-08,五",3182.11,3182.11,3168.47,3168.47,-13.38,-0.42,0.429,1310471300,14732382000
"2016-04-08,五",3168.57,3186.25,3163.38,3185.73,17.26,0.54,0.722,1663392100,19200482000
"2016-04-11,一",3213.51,3242.41,3213.51,3240.9,55.18,1.73,0.907,3792480500,40751269000
